id,title,description,availability,condition,price,link,image_link,brand,additional_image_link,age_group,color,gender,item_group_id,google_product_category,material,pattern,product_type,sale_price,sale_price_effective_date,shipping,shipping_weight,size,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4
011-043-2187PW,"ĐỒNG HỒ NỮ GEMAX 2187PW","<p>Sang trọng, sành điệu, đồng hồ Gemax không chỉ là một “cỗ máy thời gian” mà đây còn là món phụ kiện gợi lên phong cách và đẳng cấp của bạn. </p>

<p><strong>THÔNG SỐ CHI TIẾT: </strong></p>
<p>Loại máy Japan Quartz Movement</p>
<p>Loại kính Kính Sapphire</p>
<p>Mặt số *Đính pha lê Swarovski*</p>
<p>Chất liệu vỏ Thép không gỉ 316L</p>
<p>Chất liệu dây Thép không gỉ</p>
<p>Bề rộng dây 11mm</p>
<p>Độ chịu nước 5 ATM</p>","in stock",new,"2839000 VND",http://vstyle.vn/dong-ho-nu-gemax-2187pw.html,http://core.vstyle.vn/public/themes/vstyle/products/1218.jpg,GEMAX,,adult,,female,,"Apparel & Accessories",,,,"1987300 VND",,,,,,,,,
011-043-72113R3W,"ĐỒNG HỒ NỮ GEMAX 72113R3W","<p>Sang trọng, sành điệu, đồng hồ Gemax không chỉ là một “cỗ máy thời gian” mà đây còn là món phụ kiện gợi lên phong cách và đẳng cấp của bạn. </p>

<p><strong>THÔNG SỐ CHI TIẾT: </strong></p>
<p>Loại máy Swiss Quartz Movement</p>
<p>Loại kính Kính Cứng</p>
<p>Chất liệu vỏ Thép không gỉ 316L</p>
<p>Chất liệu dây Dây da cao cấp</p>
<p>Bề rộng dây 10mm</p>
<p>Độ chịu nước 3 ATM</p>","in stock",new,"2980000 VND",http://vstyle.vn/dong-ho-nu-gemax-72113r3w.html,http://core.vstyle.vn/public/themes/vstyle/products/1221.jpg,GEMAX,,adult,,female,,"Apparel & Accessories",,,,"2086000 VND",,,,,,,,,
011-043-52057PW,"ĐỒNG HỒ NỮ GEMAX 52057PW","<p>Sang trọng, sành điệu, đồng hồ Gemax không chỉ là một “cỗ máy thời gian” mà đây còn là món phụ kiện gợi lên phong cách và đẳng cấp của bạn. </p>

<p><strong>THÔNG SỐ CHI TIẾT: </strong></p>
<p>Loại máy Japan Quartz Movement</p>
<p>Loại kính Kính Sapphire</p>
<p>Mặt số *Đính pha lê Swarovski*</p>
<p>Chất liệu vỏ Thép không gỉ 316L</p>
<p>Chất liệu dây Thép không gỉ + Ceramic</p>
<p>Bề rộng dây 16mm</p>
<p>Độ chịu nước 3 ATM</p>","in stock",new,"3920000 VND",http://vstyle.vn/dong-ho-nu-gemax-52057pw.html,http://core.vstyle.vn/public/themes/vstyle/products/1217.jpg,GEMAX,,adult,,female,,"Apparel & Accessories",,,,"2744000 VND",,,,,,,,,
011-043-52120P3W,"ĐỒNG HỒ NỮ GEMAX 52120P3W","<p>Sang trọng, sành điệu, đồng hồ Gemax không chỉ là một “cỗ máy thời gian” mà đây còn là món phụ kiện gợi lên phong cách và đẳng cấp của bạn. </p>

<p><strong>THÔNG SỐ CHI TIẾT: </strong></p>
<p>Loại máy Japan Quartz Movement</p>
<p>Loại kính Kính Cứng</p>
<p>Mặt số *Đính pha lê Swarovski*</p>
<p>Chất liệu vỏ Thép không gỉ 316L</p>
<p>Chất liệu dây Dây da cao cấp</p>
<p>Bề rộng dây 16mm</p>
<p>Độ chịu nước 3ATM</p>","in stock",new,"2611000 VND",http://vstyle.vn/dong-ho-nu-gemax-52120p3w.html,http://core.vstyle.vn/public/themes/vstyle/products/1216.jpg,GEMAX,,adult,,female,,"Apparel & Accessories",,,,"1827700 VND",,,,,,,,,
011-043-52122RW,"ĐỒNG HỒ NỮ GEMAX 52122RW","<p>Sang trọng, sành điệu, đồng hồ Gemax không chỉ là một “cỗ máy thời gian” mà đây còn là món phụ kiện gợi lên phong cách và đẳng cấp của bạn. </p>

<p><strong>THÔNG SỐ CHI TIẾT: </strong></p>
<p>Loại máy Japan Quartz Movement</p>
<p>Loại kính Kính Sapphire</p>
<p>Mặt số *Đính pha lê Swarovski*</p>
<p>Chất liệu vỏ Thép không gỉ 316L</p>
<p>Chất liệu dây Thép không gỉ 316L + Ceramic</p>
<p>Bề rộng dây 16mm</p>
<p>Độ chịu nước 3 ATM</p>","in stock",new,"4236000 VND",http://vstyle.vn/dong-ho-nu-gemax-52122rw.html,http://core.vstyle.vn/public/themes/vstyle/products/1215.jpg,GEMAX,,adult,,female,,"Apparel & Accessories",,,,"2965200 VND",,,,,,,,,
011-043-52150PRK,"ĐỒNG HỒ NỮ GEMAX 52150PRK","<p>Sang trọng, sành điệu, đồng hồ Gemax không chỉ là một “cỗ máy thời gian” mà đây còn là món phụ kiện gợi lên phong cách và đẳng cấp của bạn. </p>

<p><strong>THÔNG SỐ CHI TIẾT: </strong></p>
<p>Loại máy Japan Quartz Movement</p>
<p>Loại kính Kính Sapphire</p>
<p>Mặt số *Đính pha lê Swarovski*</p>
<p>Chất liệu vỏ Thép không gỉ 316L</p>
<p>Chất liệu dây Thép không gỉ</p>
<p>Bề rộng dây 14mm</p>
<p>Độ chịu nước 5 ATM</p>","in stock",new,"3310000 VND",http://vstyle.vn/dong-ho-nu-gemax-52150prk.html,http://core.vstyle.vn/public/themes/vstyle/products/1212.jpg,GEMAX,,adult,,female,,"Apparel & Accessories",,,,"2317000 VND",,,,,,,,,
011-043-52148RW,"ĐỒNG HỒ NỮ GEMAX 52148RW","<p>Sang trọng, sành điệu, đồng hồ Gemax không chỉ là một “cỗ máy thời gian” mà đây còn là món phụ kiện gợi lên phong cách và đẳng cấp của bạn. </p>

<p><strong>THÔNG SỐ CHI TIẾT: </strong></p>
<p>Loại máy Japan Quartz Movement</p>
<p>Loại kính Kính Sapphire</p>
<p>Mặt số *Đính pha lê Swarovski*</p>
<p>Chất liệu vỏ Thép không gỉ 316L + Ceramic</p>
<p>Chất liệu dây Thép không gỉ 316L + Ceramic</p>
<p>Bề rộng dây 13mm</p>
<p>Độ chịu nước 5 ATM</p>","in stock",new,"4725000 VND",http://vstyle.vn/dong-ho-nu-gemax-52148rw.html,http://core.vstyle.vn/public/themes/vstyle/products/1213.jpg,GEMAX,,adult,,female,,"Apparel & Accessories",,,,"3307500 VND",,,,,,,,,
011-043-52143PW,"ĐỒNG HỒ NỮ GEMAX 52143PW","<p>Sang trọng, sành điệu, đồng hồ Gemax không chỉ là một “cỗ máy thời gian” mà đây còn là món phụ kiện gợi lên phong cách và đẳng cấp của bạn. </p>

<p><strong>THÔNG SỐ CHI TIẾT: </strong></p>
<p>Loại máy Japan Quartz Movement</p>
<p>Loại kính Kính Sapphire
<p>Mặt số *Đính pha lê Swarovski*
<p>Chất liệu vỏ Thép không gỉ 316L + Ceramic
<p>Chất liệu dây Thép không gỉ 316L + Ceramic
<p>Bề rộng dây 14mm</p>
<p>Độ chịu nước 5 ATM</p>","in stock",new,"3522000 VND",http://vstyle.vn/dong-ho-nu-gemax-52143pw.html,http://core.vstyle.vn/public/themes/vstyle/products/1214.jpg,GEMAX,,adult,,female,,"Apparel & Accessories",,,,"2465400 VND",,,,,,,,,
011-043-52170PW,"ĐỒNG HỒ NỮ GEMAX 52170PW","<p>Sang trọng, sành điệu, đồng hồ Gemax không chỉ là một “cỗ máy thời gian” mà đây còn là món phụ kiện gợi lên phong cách và đẳng cấp của bạn. </p>
<p><strong>THÔNG SỐ CHI TIẾT: </strong></p>
<p>Loại máy Japan Quartz Movement</p>
<p>Loại kính Kính Sapphire</p>
<p>Mặt số *Đính pha lê Swarovski*</p>
<p>Chất liệu vỏ Thép không gỉ 316L</p>
<p>Chất liệu dây Thép không gỉ</p>
<p>Bề rộng dây 14mm</p>
<p>Độ chịu nước 5 ATM</p>","in stock",new,"3044000 VND",http://vstyle.vn/dong-ho-nu-gemax-52170pw.html,http://core.vstyle.vn/public/themes/vstyle/products/1210.jpg,GEMAX,,adult,,female,,"Apparel & Accessories",,,,"2130800 VND",,,,,,,,,
011-043-52156P1B,"ĐỒNG HỒ NỮ GEMAX 52156P1B","<p>Sang trọng, sành điệu, đồng hồ Gemax không chỉ là một “cỗ máy thời gian” mà đây còn là món phụ kiện gợi lên phong cách và đẳng cấp của bạn. </p>

<p><strong>THÔNG SỐ CHI TIẾT: </strong></p>
<p>Loại máy Japan Quartz Movement</p>
<p>Loại kính Kính Cứng</p>
<p>Chất liệu vỏ Thép không gỉ 316L</p>
<p>Chất liệu dây Dây da cao cấp</p>
<p>Bề rộng dây 14mm</p>
<p>Độ chịu nước 3 ATM</p>","in stock",new,"3386000 VND",http://vstyle.vn/dong-ho-nu-gemax-52156p1b.html,http://core.vstyle.vn/public/themes/vstyle/products/1211.jpg,GEMAX,,adult,,female,,"Apparel & Accessories",,,,"2370200 VND",,,,,,,,,
004-004-XAN-039-NLMC032NAY,"Giày Lười Nam Nappa Leather NLMC032NAY","Được làm từ chất liệu da cao cấp, kiểu dáng đơn giản dễ dàng khi phối hợp cùng trang phục. Mũi giày viền chỉ khác màu nổi bật. Mui giày phối da khác màu trang trí phối miếng kim loại tạo điểm nhấn ấn tượng.","in stock",new,"2490000 VND",http://vstyle.vn/giay-luoi-nam-nappa-leather-nlmc032nay.html,http://core.vstyle.vn/public/themes/vstyle/products/80.jpg,NAPPA,,adult,,female,,"Apparel & Accessories",,,,"1743000 VND",,,,,,,,,
004-004-DEN-039-NLMC030BLK,"Giày Lười Nam Nappa Leather NLMC030BLK","Được làm từ chất liệu da cao cấp, kiểu dáng đơn giản dễ dàng khi phối hợp cùng trang phục. Mũi giày viền chỉ khác màu nổi bật. Mui giày phối da khác màu trang trí phối miếng kim loại tạo điểm nhấn ấn tượng.","in stock",new,"2490000 VND",http://vstyle.vn/giay-luoi-nam-nappa-leather-nlmc030blk.html,http://core.vstyle.vn/public/themes/vstyle/products/77.jpg,NAPPA,,adult,,female,,"Apparel & Accessories",,,,"1743000 VND",,,,,,,,,
004-004-XAN-039-NLMC029NAY,"Giày Lười Nam Nappa Leather NLMC029NA","Giày mũi tròn, đơn giản và hiện đại. Màu sắc trơn, kiểu dáng đẹp mắt dễ phối cùng trang phục. Viền chỉ cùng màu tạo điểm nhấn. Mặt lót in tên thương hiệu. Bạn có thể dễ dàng phối giày với nhiều loại trang phục khác nhau.","in stock",new,"2490000 VND",http://vstyle.vn/giay-luoi-nam-nappa-leather-nlmc029na.html,http://core.vstyle.vn/public/themes/vstyle/products/78.jpg,NAPPA,,adult,,female,,"Apparel & Accessories",,,,"1743000 VND",,,,,,,,,
004-004-NAU-039-NLMD024BRW,"Giày Tây Nam Nappa Leather NLMD024BRW","Giày mũi tròn, đơn giản và hiện đại. Màu sắc trơn, kiểu dáng đẹp mắt dễ phối cùng trang phục. Viền chỉ cùng màu tạo điểm nhấn. Mặt lót in tên thương hiệu. Bạn có thể dễ dàng phối giày với nhiều loại trang phục khác nhau.","in stock",new,"3390000 VND",http://vstyle.vn/giay-tay-nam-nappa-leather-nlmd024brw.html,http://core.vstyle.vn/public/themes/vstyle/products/74.jpg,NAPPA,,adult,,female,,"Apparel & Accessories",,,,"2373000 VND",,,,,,,,,
004-004-DEN-039-NLMC024BLK,"Giày Tây Nam Nappa Leather NLMC024BLK","Giày mũi tròn, đơn giản và hiện đại. Màu sắc trơn, kiểu dáng đẹp mắt dễ phối cùng trang phục. Viền chỉ cùng màu tạo điểm nhấn. Mặt lót in tên thương hiệu. Bạn có thể dễ dàng phối giày với nhiều loại trang phục khác nhau.","in stock",new,"3390000 VND",http://vstyle.vn/giay-tay-nam-nappa-leather-nlmc024blk.html,http://core.vstyle.vn/public/themes/vstyle/products/76.jpg,NAPPA,,adult,,female,,"Apparel & Accessories",,,,"2373000 VND",,,,,,,,,
004-004-DEN-039-NLMP005BLK,"Giày Tây Nam Nappa Leather NLMP005BLK","Giày mũi vuông, chất liệu cao cấp, kiểu dáng sang trọng, khẳng định đẳng cấp quý ông của bạn. Với thiết kế thắt dây, mũi giày đục lỗ họa tiết trang trí đẹp mắt, bạn có thể dễ dàng phối giày với nhiều loại trang phục khác nhau.","in stock",new,"3390000 VND",http://vstyle.vn/giay-tay-nam-nappa-leather-nlmp005blk.html,http://core.vstyle.vn/public/themes/vstyle/products/71.jpg,NAPPA,,adult,,female,,"Apparel & Accessories",,,,"2373000 VND",,,,,,,,,
004-004-DEN-039-NLMP009BLK,"Giày tây nam Nappa Leather NLMP009BLK","Giày mũi nhọn, sang trọng và lịch lãm. Giày có màu sắc trơn, kiểu dáng đơn giản, dễ dàng để bạn mix và match cùng trang phục. Mặt lót in tên thương hiệu một cách tinh tế","in stock",new,"3390000 VND",http://vstyle.vn/giay-tay-nam-nappa-leather-nlmp009blk.html,http://core.vstyle.vn/public/themes/vstyle/products/73.jpg,NAPPA,,adult,,female,,"Apparel & Accessories",,,,"2373000 VND",,,,,,,,,
004-004-NAU-039-NLMP003BRW,"Giày Tây Nam Nappa Leather NLMP003BRW","Được làm từ chất liệu da cao cấp, kiểu dáng đơn giản dễ dàng khi phối hợp cùng trang phục. Mũi giày viền chỉ khác màu nổi bật. Mui giày phối da khác màu trang trí phối miếng kim loại tạo điểm nhấn ấn tượng.","in stock",new,"3390000 VND",http://vstyle.vn/giay-tay-nam-nappa-leather-nlmp003brw.html,http://core.vstyle.vn/public/themes/vstyle/products/69.jpg,NAPPA,,adult,,female,,"Apparel & Accessories",,,,"2373000 VND",,,,,,,,,
004-004-DEN-039-NLMC029BLK,"Giày Lười Nam Nappa Leather NLMC029BLK","Kiểu dáng sang trọng và lịch lãm. Màu sắc trơn tối, mũi tròn phối da bóng đẹp mắt. Mui giày đệm da cut out họa tiết ấn tượng. Bạn có thể dễ dàng phối giày với nhiều loại trang phục khác nhau.","in stock",new,"2490000 VND",http://vstyle.vn/giay-luoi-nam-nappa-leather-nlmc029blk.html,http://core.vstyle.vn/public/themes/vstyle/products/65.jpg,NAPPA,,adult,,female,,"Apparel & Accessories",,,,"1743000 VND",,,,,,,,,
004-004-DEN-039-NLMC013BLK,"Giày Lười Nam Thắt Dây Nappa Leather NLMC013BLK","Thiết kế thắt dây, viền chỉ khác màu nổi bật. Tạo điểm nhấn ấn tượng cho vẻ ngoài của bạn. Giày có màu sắc trơn, chất liệu mềm nhẹ, khiến bạn luôn cảm thấy thoải mái và dễ chịu. Bạn có thể dễ dàng phối giày với nhiều loại trang phục.","in stock",new,"2490000 VND",http://vstyle.vn/giay-luoi-nam-that-day-nappa-leather-nlmc013blk.html,http://core.vstyle.vn/public/themes/vstyle/products/64.jpg,NAPPA,,adult,,female,,"Apparel & Accessories",,,,"1743000 VND",,,,,,,,,
004-004-DEN-039-NLMP007BLK,"Giày Tây Nam Nappa Leather NLMP007BLK","Được thiết kế sang trọng tôn lên vẻ lịch lãm cho quý ông. Giày có màu sắc trơn, kiểu dáng mũi nhọn cổ điển phối thắt dây đẹp mắt. Mặt lót in tên thương hiệu. Bạn có thể dễ dàng phối giày với nhiều loại trang phục.","in stock",new,"3390000 VND",http://vstyle.vn/giay-tay-nam-nappa-leather-nlmp007blk.html,http://core.vstyle.vn/public/themes/vstyle/products/72.jpg,NAPPA,,adult,,female,,"Apparel & Accessories",,,,"2373000 VND",,,,,,,,,
004-004-NAU-039-NLMP004BRW,"Giày Tây Nam Nappa Leather NLMP004BRW","Được thiết kế sang trọng tôn lên vẻ lịch lãm cho quý ông. Giày có màu sắc trơn, kiểu dáng mũi nhọn cổ điển phối thắt dây đẹp mắt. Mặt lót in tên thương hiệu. Bạn có thể dễ dàng phối giày với nhiều loại trang phục.","in stock",new,"3390000 VND",http://vstyle.vn/giay-tay-nam-nappa-leather-nlmp004brw.html,http://core.vstyle.vn/public/themes/vstyle/products/70.jpg,NAPPA,,adult,,female,,"Apparel & Accessories",,,,"2373000 VND",,,,,,,,,
004-004-DEN-039-NLMC011BLK,"Giày Lười Nam Nappa Leather NLMC011BLK","Kiểu dáng sang trọng và lịch lãm. Màu sắc trơn tối, mũi tròn phối da bóng đẹp mắt. Mui giày đệm da cut out họa tiết ấn tượng. Bạn có thể dễ dàng phối giày với nhiều loại trang phục khác nhau.","in stock",new,"2490000 VND",http://vstyle.vn/giay-luoi-nam-nappa-leather-nlmc011blk.html,http://core.vstyle.vn/public/themes/vstyle/products/63.jpg,NAPPA,,adult,,female,,"Apparel & Accessories",,,,"1743000 VND",,,,,,,,,
004-004-TRD-039-NLMS019BLK,"Giày Sport Nam Nappa Leather NLMS019BLK","Kiểu dáng thể thao năng động, chất liệu da cao cấp êm chân khiến bạn thấy thoải mái. Thiết kế thắt dây, kẻ sọc 2 bên hông giày trang trí đẹp mắt. Mũi giày đục lỗ thoáng mát. Bạn dễ dàng phối giày với nhiều loại trang phục khác nhau.","in stock",new,"2490000 VND",http://vstyle.vn/giay-sport-nam-nappa-leather-nlms019blk.html,http://core.vstyle.vn/public/themes/vstyle/products/68.jpg,NAPPA,,adult,,female,,"Apparel & Accessories",,,,"1494000 VND",,,,,,,,,
004-004-DEN-039-NLMC034BLK,"Giày Tây Nam Nappa Leather NLMC034BLK","Giày mũi tròn, đơn giản và hiện đại. Màu sắc trơn, kiểu dáng đẹp mắt dễ phối cùng trang phục. Viền chỉ cùng màu tạo điểm nhấn. Mặt lót in tên thương hiệu. Bạn có thể dễ dàng phối giày với nhiều loại trang phục khác nhau.","in stock",new,"3390000 VND",http://vstyle.vn/giay-tay-nam-nappa-leather-nlmc034blk.html,http://core.vstyle.vn/public/themes/vstyle/products/75.jpg,NAPPA,,adult,,female,,"Apparel & Accessories",,,,"2373000 VND",,,,,,,,,
016-027-BLU-029-1216V4MD2082C910,"Quần Dài 1216V4MD2082C910","<p>Sản phẩm cao cấp từ thương hiệu V-Sixtyfour mang đến sự nổi loạn với điểm nhấn b&oacute;p nhăn nghệ thuật rất phong c&aacute;ch. Sản phẩm &aacute;p dụng c&ocirc;ng nghệ xử l&yacute; m&agrave;u &Ocirc;-z&ocirc;n kh&ocirc;ng qua h&oacute;a chất độc hại. Chất liệu 98,3% cotton, mang đến cảm gi&aacute;c thoải m&aacute;i v&agrave; tho&aacute;ng m&aacute;t.</p>
","in stock",new,"1164000 VND",http://vstyle.vn/quan-dai-1216v4md2082c910.html,http://core.vstyle.vn/public/themes/vstyle/products/879.jpg,V-SIXTYFOUR,,adult,,female,,"Apparel & Accessories",,,,"814800 VND",,,,,,,,,
004-004-DTR-039-NLMS017BLK,"Giày Sport Nam Nappa Leather NLMS017BLK","Kiểu dáng thể thao năng động, chất liệu da cao cấp êm chân khiến bạn thấy thoải mái. Thiết kế thắt dây, kẻ sọc 2 bên hông giày trang trí đẹp mắt. Mũi giày đục lỗ thoáng mát. Bạn dễ dàng phối giày với nhiều loại trang phục khác nhau.","in stock",new,"2490000 VND",http://vstyle.vn/giay-sport-nam-nappa-leather-nlms017blk.html,http://core.vstyle.vn/public/themes/vstyle/products/66.jpg,NAPPA,,adult,,female,,"Apparel & Accessories",,,,"1494000 VND",,,,,,,,,
004-004-DTR-039-NLMS018WHT,"Giày Sport Nam Nappa Leather NLMS018WHT","Kiểu dáng thể thao năng động, chất liệu da cao cấp êm chân khiến bạn thấy thoải mái. Thiết kế thắt dây, kẻ sọc 2 bên hông giày trang trí đẹp mắt. Mũi giày đục lỗ thoáng mát. Bạn dễ dàng phối giày với nhiều loại trang phục khác nhau.","in stock",new,"2490000 VND",http://vstyle.vn/giay-sport-nam-nappa-leather-nlms018wht.html,http://core.vstyle.vn/public/themes/vstyle/products/67.jpg,NAPPA,,adult,,female,,"Apparel & Accessories",,,,"1494000 VND",,,,,,,,,
001-001-HOT-601KALIP-57,"Son Lì - Rouge Matt Lipstick (Hồng Tím)","Một loại son môi đáng yêu, gợi cảm với kết cấu tan chảy ngay trên môi của bạn, cho đôi môi mềm mại, mịn màng. Đặc biệt, son không gây khô môi và bền màu.","in stock",new,"540000 VND",http://vstyle.vn/son-li---rouge-matt-lipstick-hòng-tím.html,http://core.vstyle.vn/public/themes/vstyle/products/51.jpg,KARAJA,,adult,,female,,"Apparel & Accessories",,,,"378000 VND",,,,,,,,,
020-034-ALTF40001,"Nước hoa JVF ARTISAN ACQUA L.E Eau De Toilette 125ml","<p>Sản phẩm được lấy cảm hứng từ Địa Trung Hải k&igrave; b&iacute;. Khi vừa mở ra, bạn sẽ phải l&ograve;ng m&ugrave;i hương của qu&yacute;t, tangelo (hỗn hợp qu&yacute;t v&agrave; bưởi) v&agrave; ph&acirc;n tử paradisamide c&oacute; trong nước hoa để lại sự tươi m&aacute;t của tr&aacute;i c&acirc;y nhiệt đới. Ẩn chứa b&ecirc;n trong l&agrave; m&ugrave;i thơm đặc trưng của những loại rau hiền nh&acirc;n, hoa oải hương, rau m&ugrave;i, toscanol, h&uacute;ng quế, geranium, palmarosa v&agrave; hoa nh&agrave;i sambac tr&ecirc;n cơ sở xạ hương, c&acirc;y hoắc hương v&agrave; nhựa c&acirc;y linh sam.</p>
","in stock",new,"2260000 VND",http://vstyle.vn/nuóc-hoa-jvf-artisan-acqua-le-eau-de-toilette-125ml.html,http://core.vstyle.vn/public/themes/vstyle/products/AXmaF5P9Y5bXiDVeJmvQTYa5OXwEneZv.jpg,"JOHN VARVATOS",,adult,,female,,"Apparel & Accessories",,,,"1582000 VND",,,,,,,,,
009-019-50196,"NƯỚC HOA FRAG MIST POLY ISLD TIARÉ 2016 100 ml","<p>Lấy cảm hứng từ lo&agrave;i hoa Tiar&eacute; tuyệt diệu, nước hoa FRAG MIST POLY ISLD TIAR&Eacute; được ướp hương hoa ấm &aacute;p đầy tinh tế, kết cấu dịu nhẹ nhưng vẫn tạo n&ecirc;n hương thơm s&acirc;u sắc v&agrave; nồng n&agrave;n.</p>
","in stock",new,"599000 VND",http://vstyle.vn/nuóc-hoa-frag-mist-poly-isld-tiare-2016-100-ml.html,http://core.vstyle.vn/public/themes/vstyle/products/615.jpg,"THE BODY SHOP",,adult,,female,,"Apparel & Accessories",,,,"299500 VND",,,,,,,,,
001-001-DOH-601KALIP-125,"Son Lì - Rouge Matt Lipstick (Đỏ Hồng)","Một loại son môi đáng yêu, gợi cảm với kết cấu tan chảy ngay trên môi của bạn, cho đôi môi mềm mại, mịn màng. Đặc biệt, son không gây khô môi và bền màu.","in stock",new,"540000 VND",http://vstyle.vn/son-li---rouge-matt-lipstick-dỏ-hòng.html,http://core.vstyle.vn/public/themes/vstyle/products/47.jpg,KARAJA,,adult,,female,,"Apparel & Accessories",,,,"378000 VND",,,,,,,,,
001-001-DOC-601KALIP-128,"Son Lì - Rouge Matt Lipstick (Đỏ Cam)","Một loại son môi đáng yêu, gợi cảm với kết cấu tan chảy ngay trên môi của bạn, cho đôi môi mềm mại, mịn màng. Đặc biệt, son không gây khô môi và bền màu.","in stock",new,"540000 VND",http://vstyle.vn/son-li---rouge-matt-lipstick-dỏ-cam.html,http://core.vstyle.vn/public/themes/vstyle/products/48.jpg,KARAJA,,adult,,female,,"Apparel & Accessories",,,,"378000 VND",,,,,,,,,
001-001-NUD-601KALIP-44,"Son Lì - Rouge Matt Lipstick (Màu Nude)","Một loại son môi đáng yêu, gợi cảm với kết cấu tan chảy ngay trên môi của bạn, cho đôi môi mềm mại, mịn màng. Đặc biệt, son không gây khô môi và bền màu.","in stock",new,"540000 VND",http://vstyle.vn/son-li---rouge-matt-lipstick-màu-nude.html,http://core.vstyle.vn/public/themes/vstyle/products/45.jpg,KARAJA,,adult,,female,,"Apparel & Accessories",,,,"378000 VND",,,,,,,,,
001-001-HOD-601KALIP-129,"Son Lì - Rouge Matt Lipstick (Hồng Da)","Một loại son môi đáng yêu, gợi cảm với kết cấu tan chảy ngay trên môi của bạn, cho đôi môi mềm mại, mịn màng. Đặc biệt, son không gây khô môi và bền màu.","in stock",new,"540000 VND",http://vstyle.vn/son-li---rouge-matt-lipstick-hòng-da.html,http://core.vstyle.vn/public/themes/vstyle/products/49.jpg,KARAJA,,adult,,female,,"Apparel & Accessories",,,,"378000 VND",,,,,,,,,
001-001-DOC-601KALIP-131,"Son Lì - Rouge Matt Lipstick (Đỏ Cherry)","Một loại son môi đáng yêu, gợi cảm với kết cấu tan chảy ngay trên môi của bạn, cho đôi môi mềm mại, mịn màng. Đặc biệt, son không gây khô môi và bền màu.","in stock",new,"540000 VND",http://vstyle.vn/son-li---rouge-matt-lipstick-dỏ-cherry.html,http://core.vstyle.vn/public/themes/vstyle/products/50.jpg,KARAJA,,adult,,female,,"Apparel & Accessories",,,,"378000 VND",,,,,,,,,
001-001-DOH-600KALIP-4C,"Son Kem - Rouge Cream Lipstick (Đỏ Hồng)","Một loại son môi đáng yêu, gợi cảm với kết cấu tan chảy ngay trên môi của bạn, cho đôi môi mềm mại, mịn màng. Đặc biệt, son không gây khô môi và bền màu.","in stock",new,"540000 VND",http://vstyle.vn/son-kem---rouge-cream-lipstick-dỏ-hòng.html,http://core.vstyle.vn/public/themes/vstyle/products/43.jpg,KARAJA,,adult,,female,,"Apparel & Accessories",,,,"378000 VND",,,,,,,,,
001-001-HOD-600KALIP-7C,"Son Kem - Rouge Cream Lipstick (Hồng Da)","Một loại son môi đáng yêu, gợi cảm với kết cấu tan chảy ngay trên môi của bạn, cho đôi môi mềm mại, mịn màng. Đặc biệt, son không gây khô môi và bền màu.","in stock",new,"540000 VND",http://vstyle.vn/son-kem---rouge-cream-lipstick-hòng-da.html,http://core.vstyle.vn/public/themes/vstyle/products/44.jpg,KARAJA,,adult,,female,,"Apparel & Accessories",,,,"378000 VND",,,,,,,,,
001-001-ODO-601KALIP-45,"Son Lì - Rouge Matt Lipstick (Đỏ)","Một loại son môi đáng yêu, gợi cảm với kết cấu tan chảy ngay trên môi của bạn, cho đôi môi mềm mại, mịn màng. Đặc biệt, son không gây khô môi và bền màu.","in stock",new,"540000 VND",http://vstyle.vn/son-li---rouge-matt-lipstick-dỏ.html,http://core.vstyle.vn/public/themes/vstyle/products/46.jpg,KARAJA,,adult,,female,,"Apparel & Accessories",,,,"378000 VND",,,,,,,,,
003-003-VAN-00S-H7715,"Quần Shorts Nam H7715","Quần có túi đựng, hiện đại với nhiều chi tiết độc đáo. Vừa có khả năng co giãn 4 chiều lại có thể thấm hút mồ hôi, chính là lựa chọn tiện lợi cho người thường xuyên chạy bộ, hoạt động thể thao. Chất liệu: 87% Polyester và 13% spandex, dây kéo chính hãng YKK.","in stock",new,"529000 VND",http://vstyle.vn/quàn-shorts-nam-h7715.html,http://core.vstyle.vn/public/themes/vstyle/products/61.jpg,"JUST FEEL FREE",,adult,,female,,"Apparel & Accessories",,,,"423200 VND",,,,,,,,,
003-003-XAM-00S-H7720,"Quần Shorts Nam H7720","Quần có túi đựng, hiện đại với nhiều chi tiết độc đáo. Vừa có khả năng co giãn 4 chiều lại có thể thấm hút mồ hôi, chính là lựa chọn tiện lợi cho người thường xuyên chạy bộ, hoạt động thể thao. Chất liệu: 87% Polyester và 13% spandex, dây kéo chính hãng YKK.","in stock",new,"529000 VND",http://vstyle.vn/quàn-shorts-nam-h7720.html,http://core.vstyle.vn/public/themes/vstyle/products/62.jpg,"JUST FEEL FREE",,adult,,female,,"Apparel & Accessories",,,,"423200 VND",,,,,,,,,
001-001-DOC-600KALIP-1C,"Son Kem - Rouge Cream Lipstick (Đỏ Cam)","Một loại son môi đáng yêu, gợi cảm với kết cấu tan chảy ngay trên môi của bạn, cho đôi môi mềm mại, mịn màng. Đặc biệt, son không gây khô môi và bền màu.","in stock",new,"540000 VND",http://vstyle.vn/son-kem---rouge-cream-lipstick-dỏ-cam.html,http://core.vstyle.vn/public/themes/vstyle/products/42.jpg,KARAJA,,adult,,female,,"Apparel & Accessories",,,,"378000 VND",,,,,,,,,
